,route,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available,state,From,To
2892,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Naik Tours And Travels,NON A/C Sleeper (2+1),14:25,16h 20m,06:45,4.1,1400.0,7,Karnataka,Mumbai,Goa
2893,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Sanvi Travels - Shree,A/C Sleeper (2+1),17:00,16h 30m,09:30,3.5,1500.0,9,Karnataka,Mumbai,Goa
2894,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Shubham Saijyoti Travels,A/C Sleeper (2+1),19:15,15h 45m,11:00,3.7,1400.0,13,Karnataka,Mumbai,Goa
2895,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Atmaram Manish Travels,NON A/C Hi-Tech (2+2),15:00,16h 30m,07:30,2.4,900.0,1,Karnataka,Mumbai,Goa
2896,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Naik Travels (Syndicate),NON A/C Sleeper (2+1),19:30,13h 30m,09:00,3.3,1400.0,17,Karnataka,Mumbai,Goa
2897,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Anand Travels,NON A/C Sleeper (2+1),17:20,16h 40m,10:00,3.3,1310.0,16,Karnataka,Mumbai,Goa
2898,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Dolphin travel house,A/C Sleeper (2+1),19:00,16h 45m,11:45,4.2,1400.0,22,Karnataka,Mumbai,Goa
2899,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Roshan Travels,Benz A/C Sleeper (2+1),18:45,17h 00m,11:45,2.7,1400.0,7,Karnataka,Mumbai,Goa
2900,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Jolly Tours and Travels,A/C Sleeper (2+1),18:30,12h 35m,07:05,2.7,1500.0,7,Karnataka,Mumbai,Goa
2901,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Dolphin travel house,A/C Sleeper (2+1),17:30,16h 45m,10:15,3.9,1410.0,6,Karnataka,Mumbai,Goa
2902,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Sanvi Travels - Shree,A/C Sleeper (2+1),17:10,16h 30m,09:40,3.0,1700.0,5,Karnataka,Mumbai,Goa
2903,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mascot Travels(Patil),A/C Sleeper (2+1),16:30,17h 15m,09:45,3.8,1235.0,18,Karnataka,Mumbai,Goa
2904,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Giroba Travels,A/C Sleeper (2+1),16:45,17h 45m,10:30,3.4,1399.0,12,Karnataka,Mumbai,Goa
2905,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,PVS Tours and Travels,A/C Sleeper (2+1),18:35,14h 10m,08:45,3.3,3000.0,23,Karnataka,Mumbai,Goa
2906,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,PVS Tours and Travels,A/C Sleeper (2+1),18:15,14h 15m,08:30,3.3,1800.0,20,Karnataka,Mumbai,Goa
2907,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,PVS Tours and Travels,A/C Seater Push Back (2+2),18:35,14h 10m,08:45,3.3,3000.0,31,Karnataka,Mumbai,Goa
2908,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Atmaram Travels,A/C Seater / Sleeper (2+1),18:30,16h 15m,10:45,2.5,1080.0,9,Karnataka,Mumbai,Goa
2909,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Roshan Travels,A/C Sleeper (2+1),16:45,16h 30m,09:15,2.9,1200.0,12,Karnataka,Mumbai,Goa
2910,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Atmaram Manish Travels,A/C Sleeper (2+1),17:15,16h 15m,09:30,2.5,1260.0,5,Karnataka,Mumbai,Goa
2911,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,VRL Travels,A/C Sleeper (2+1),19:45,14h 00m,09:45,2.9,1000.0,14,Karnataka,Mumbai,Goa
2912,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Kadamba Transport Corporation Limited (KTCL) - 116186,Volvo AC Seater 2+2,18:30,13h 30m,08:00,3.9,800.0,29,Karnataka,Goa,Mumbai
2913,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Zingbus Plus,VE A/C Sleeper (2+1),20:35,16h 50m,13:25,4.6,563.0,13,Karnataka,Goa,Mumbai
2914,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Zingbus Plus,VE A/C Sleeper (2+1),19:40,15h 05m,10:45,4.5,533.0,20,Karnataka,Goa,Mumbai
2915,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,IntrCity SmartBus,AC Sleeper (2+1),19:30,14h 10m,09:40,4.4,674.0,15,Karnataka,Goa,Mumbai
2916,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),18:10,14h 55m,09:05,4.2,599.0,19,Karnataka,Goa,Mumbai
2917,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,IntrCity SmartBus,AC Sleeper (2+1),21:00,14h 20m,11:20,4.3,674.0,26,Karnataka,Goa,Mumbai
2918,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Rajdhani Travels Corporation,VE A/C Sleeper (2+1),19:30,12h 40m,08:10,4.3,900.0,13,Karnataka,Goa,Mumbai
2919,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Dolphin),A/C Sleeper (2+1),15:30,15h 15m,06:45,4.3,599.0,19,Karnataka,Goa,Mumbai
2920,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,IntrCity SmartBus,AC Sleeper (2+1),18:30,14h 30m,09:00,4.2,640.0,32,Karnataka,Goa,Mumbai
2921,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Dolphin),A/C Sleeper (2+1),14:00,15h 15m,05:15,4.2,601.0,13,Karnataka,Goa,Mumbai
2922,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels(M.Dev),A/C Sleeper (2+1),21:02,13h 55m,10:57,4.4,501.0,24,Karnataka,Goa,Mumbai
2923,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Unity),A/C Sleeper (2+1),20:00,14h 35m,10:35,4.1,505.0,26,Karnataka,Goa,Mumbai
2924,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,"National Travels,Goa",NON A/C Sleeper (2+1),18:30,13h 00m,07:30,4.1,550.0,19,Karnataka,Goa,Mumbai
2925,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,GANESH PRASAD TRAVELS,NON A/C Seater (2+2),17:00,14h 15m,07:15,0.0,1800.0,49,Karnataka,Goa,Mumbai
2926,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,GANESH PRASAD TRAVELS,A/C Seater (2+2),18:20,14h 10m,08:30,0.0,2500.0,49,Karnataka,Goa,Mumbai
2927,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,"National Travels,Goa",A/C Sleeper (2+1),19:30,15h 00m,10:30,4.0,550.0,24,Karnataka,Goa,Mumbai
2928,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,13h 50m,11:50,3.9,599.0,26,Karnataka,Goa,Mumbai
2929,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,VAILANKANNI TRAVELS,VE A/C Sleeper (2+1),20:40,14h 20m,11:00,3.9,450.0,30,Karnataka,Goa,Mumbai
2930,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,PSR Travels (Vaibhav),A/C Sleeper (2+1),22:30,14h 00m,12:30,4.0,799.0,28,Karnataka,Goa,Mumbai
2931,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Dolphin),A/C Sleeper (2+1),17:30,15h 55m,09:25,3.7,555.0,27,Karnataka,Goa,Mumbai
2932,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels(GTA),A/C Sleeper (2+1),19:00,14h 35m,09:35,3.6,399.0,25,Karnataka,Goa,Mumbai
2933,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Dolphin),AC Sleeper (2+1),18:30,16h 00m,10:30,3.7,450.0,21,Karnataka,Goa,Mumbai
2934,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,15h 20m,07:50,3.6,599.0,21,Karnataka,Goa,Mumbai
2935,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Jolly Tours and Travels,VE A/C Sleeper (2+1),18:25,12h 05m,06:30,4.2,1500.0,22,Karnataka,Goa,Mumbai
2936,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Vishal),Non AC Seater (2+2),18:10,15h 10m,09:20,3.7,399.0,31,Karnataka,Goa,Mumbai
2937,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Naik Tours And Travels,NON A/C Sleeper (2+1),16:20,14h 25m,06:45,4.5,428.0,19,Karnataka,Goa,Mumbai
2938,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Roshan Travels,A/C Sleeper (2+1),20:30,14h 00m,10:30,3.5,750.0,30,Karnataka,Goa,Mumbai
2939,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Vaibhav),A/C Sleeper (2+1),22:31,14h 10m,12:41,3.4,799.0,22,Karnataka,Goa,Mumbai
2940,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Vailankanni Travels - Mujawar,NON A/C Sleeper (2+1),19:40,13h 20m,09:00,4.8,400.0,29,Karnataka,Goa,Mumbai
2941,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Giroba Travels (Shree),A/C Sleeper (2+1),18:30,15h 00m,09:30,3.1,575.0,29,Karnataka,Goa,Mumbai
2942,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Travels,Non AC Seater (2+2),18:30,14h 30m,09:00,2.9,500.0,30,Karnataka,Goa,Mumbai
2943,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Sai Travels,A/C Sleeper (2+1),19:45,13h 50m,09:35,3.5,450.0,22,Karnataka,Goa,Mumbai
2944,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Naik Tours And Travels,NON A/C Sleeper (2+1),18:20,12h 45m,07:05,2.8,475.0,25,Karnataka,Goa,Mumbai
2945,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Giroba Travels (Patil),A/C Sleeper (2+1),21:30,14h 00m,11:30,3.4,575.0,26,Karnataka,Goa,Mumbai
2946,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Travels,A/C Seater/Sleeper (2+1),16:00,16h 00m,08:00,3.4,700.0,29,Karnataka,Goa,Mumbai
2947,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Sharma Travels,A/C Sleeper (2+1),19:00,16h 00m,11:00,2.1,750.0,24,Karnataka,Goa,Mumbai
2948,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Jolly Tours and Travels,A/C Sleeper (2+1),19:25,12h 05m,07:30,2.5,1499.0,28,Karnataka,Goa,Mumbai
2949,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Anand Travels,NON A/C Sleeper (2+1),19:30,13h 00m,08:30,2.8,600.0,19,Karnataka,Goa,Mumbai
2950,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,AAINATH TRAVELS,A/C Sleeper (2+1),21:30,14h 40m,12:10,1.9,1200.0,23,Karnataka,Goa,Mumbai
2951,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,PVS Tours and Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:30,12h 50m,09:20,3.6,3000.0,36,Karnataka,Goa,Mumbai
2952,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Kokan Holidays,Non AC Seater (2+2),17:00,14h 30m,07:30,1.6,2100.0,4,Karnataka,Goa,Mumbai
2953,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,"National Travels,Goa",NON A/C Sleeper (2+1),19:30,15h 00m,10:30,3.7,1000.0,32,Karnataka,Goa,Mumbai
2954,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,"National Travels,Goa",A/C Sleeper (2+1),19:30,15h 00m,10:30,3.7,1200.0,30,Karnataka,Goa,Mumbai
2955,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Giroba Travels,A/C Sleeper (2+1),16:30,18h 00m,10:30,3.4,555.0,27,Karnataka,Goa,Mumbai
2956,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Roshan Travels,Benz A/C Sleeper (2+1),17:00,15h 20m,08:20,2.9,3500.0,30,Karnataka,Goa,Mumbai
2957,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Travels,A/C Sleeper (2+1),19:30,14h 00m,09:30,2.6,750.0,21,Karnataka,Goa,Mumbai
2958,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,KOKAN TOURS & TRAVELS,NON A/C Sleeper (2+1),16:00,14h 30m,06:30,1.6,450.0,26,Karnataka,Goa,Mumbai
2959,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,VRL Travels,A/C Sleeper (2+1),19:30,14h 30m,10:00,3.0,800.0,19,Karnataka,Goa,Mumbai
2960,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels,A/C Seater / Sleeper (2+1),16:00,14h 50m,06:50,0.0,630.0,31,Karnataka,Goa,Mumbai
2961,Pandharpur to Goa,https://www.redbus.in/bus-tickets/pandharpur-to-goa,Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:15,12h 45m,10:00,3.2,735.0,32,Karnataka,Pandharpur,Goa
2962,Pandharpur to Goa,https://www.redbus.in/bus-tickets/pandharpur-to-goa,SR Tours & Travels,A/C Sleeper (2+1),19:45,09h 45m,05:30,2.8,1170.0,30,Karnataka,Pandharpur,Goa
2963,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Kadamba Transport Corporation Limited (KTCL) - 141293,Volvo AC Seater 2+2,19:45,12h 30m,08:15,4.0,700.0,25,Karnataka,Bangalore,Goa
2964,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sunrise Tours and Travels,A/C Sleeper (2+1),21:20,12h 55m,10:15,4.5,1299.0,16,Karnataka,Bangalore,Goa
2965,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Intercity travels,Bharat Benz A/C Sleeper (2+1),21:00,13h 15m,10:15,4.4,1499.0,16,Karnataka,Bangalore,Goa
2966,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,IntrCity SmartBus,AC Sleeper (2+1),20:30,14h 10m,10:40,4.4,852.0,23,Karnataka,Bangalore,Goa
2967,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Streamline tours and travels,A/C Sleeper (2+1),22:20,12h 55m,11:15,3.9,1210.0,23,Karnataka,Bangalore,Goa
2968,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sunrise Tours and Travels,A/C Sleeper (2+1),20:15,12h 30m,08:45,4.5,1199.0,17,Karnataka,Bangalore,Goa
2969,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Streamline tours and travels,A/C Sleeper (2+1),21:15,13h 00m,10:15,4.2,1050.0,18,Karnataka,Bangalore,Goa
2970,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Shanta Travels,NON A/C Sleeper (2+1),19:30,12h 45m,08:15,4.1,810.0,17,Karnataka,Bangalore,Goa
2971,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,NON A/C Sleeper (2+1),18:00,13h 00m,07:00,3.2,700.0,20,Karnataka,Bangalore,Goa
2972,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,NON A/C Sleeper (2+1),20:30,13h 30m,10:00,3.2,700.0,16,Karnataka,Bangalore,Goa
2973,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sugama Tourist,NON A/C Sleeper (2+1),20:30,11h 15m,07:45,3.6,1000.0,20,Karnataka,Bangalore,Goa
2974,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,IntrCity SmartBus,AC Sleeper (2+1),21:30,13h 50m,11:20,3.5,852.0,26,Karnataka,Bangalore,Goa
2975,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sugama Tourist,NON A/C Sleeper (2+1),20:30,12h 15m,08:45,3.9,1000.0,20,Karnataka,Bangalore,Goa
2976,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sugama Tourist,NON A/C Sleeper (2+1),20:30,11h 45m,08:15,4.1,1000.0,20,Karnataka,Bangalore,Goa
2977,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,SRS Travels,NON AC Seater / Sleeper 2+1,20:00,13h 30m,09:30,2.3,699.0,4,Karnataka,Bangalore,Goa
2978,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,A/C Sleeper (2+1),19:00,13h 00m,08:00,2.3,900.0,26,Karnataka,Bangalore,Goa
2979,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30,13h 00m,12:30,3.4,750.0,37,Karnataka,Bangalore,Goa
2980,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,SRS Travels,NON AC Seater / Sleeper 2+1,20:00,12h 30m,08:30,2.3,699.0,4,Karnataka,Bangalore,Goa
2981,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,IntrCity SmartBus,AC Sleeper (2+1),21:20,13h 50m,11:10,4.4,852.0,26,Karnataka,Bangalore,Goa
2982,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Anand Travels,NON A/C Sleeper (2+1),19:00,12h 00m,07:00,2.8,810.0,20,Karnataka,Bangalore,Goa
2983,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,A/C Sleeper (2+1),22:15,13h 00m,11:15,3.2,1000.0,24,Karnataka,Bangalore,Goa
2984,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,A/C Sleeper (2+1),21:15,13h 00m,10:15,2.5,900.0,22,Karnataka,Bangalore,Goa
2985,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bharathi Travels,A/C Sleeper (2+1),23:15,12h 15m,11:30,2.4,1399.0,24,Karnataka,Bangalore,Goa
2986,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:30,13h 00m,11:30,2.3,750.0,39,Karnataka,Bangalore,Goa
2987,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Hero Bus,NON AC Seater / Sleeper 2+1,19:00,13h 00m,08:00,1.2,665.0,26,Karnataka,Bangalore,Goa
2988,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Jolly Tours and Travels,A/C Sleeper (2+1),21:00,12h 00m,09:00,3.7,1100.0,23,Karnataka,Bangalore,Goa
2989,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Northern Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:00,12h 30m,10:30,2.7,2659.0,50,Karnataka,Bangalore,Goa
2990,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VRL Travels,A/C Sleeper (2+1),21:00,13h 45m,10:45,2.4,1200.0,17,Karnataka,Bangalore,Goa
2991,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VRL Travels,A/C Seater / Sleeper (2+1),19:30,13h 45m,09:15,3.8,900.0,30,Karnataka,Bangalore,Goa
2992,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VRL Travels,NON A/C Sleeper (2+1),20:00,13h 30m,09:30,3.8,1000.0,22,Karnataka,Bangalore,Goa
2993,Goa to Pandharpur,https://www.redbus.in/bus-tickets/goa-to-pandharpur,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,12h 00m,07:00,3.4,735.0,30,Karnataka,Goa,Pandharpur
2994,Goa to Pandharpur,https://www.redbus.in/bus-tickets/goa-to-pandharpur,SR Tours & Travels,A/C Sleeper (2+1),19:00,10h 20m,05:20,3.6,1080.0,23,Karnataka,Goa,Pandharpur
2995,Belagavi to Goa,https://www.redbus.in/bus-tickets/belagavi-to-goa,S R Travels,NON A/C Sleeper (2+1),01:00,05h 00m,06:00,1.5,799.0,22,Karnataka,Belagavi,Goa
2996,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,20:00,14h 00m,10:00,3.4,850.0,32,Karnataka,Solapur,Goa
2997,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),23:15,08h 45m,08:00,3.0,1250.0,26,Karnataka,Solapur,Goa
2998,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,S R Travels,A/C Seater/Sleeper (2+1),18:45,12h 15m,07:00,2.6,700.0,35,Karnataka,Solapur,Goa
2999,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Sharma Travels,AC Sleeper (2+1),23:01,10h 00m,09:01,3.9,1715.0,12,Karnataka,Solapur,Goa
3000,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,SR Tours & Travels,A/C Sleeper (2+1),18:10,11h 20m,05:30,2.8,990.0,30,Karnataka,Solapur,Goa
3001,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3543,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:15,07h 05m,17:20,2.9,469.0,16,Andhra Pradesh,Vijayawada,Hyderabad
3002,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 9310,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:15,06h 35m,16:50,4.6,436.0,23,Andhra Pradesh,Vijayawada,Hyderabad
3003,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3657,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),10:30,05h 55m,16:25,4.0,720.0,17,Andhra Pradesh,Vijayawada,Hyderabad
3004,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3513,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:39,09h 06m,19:45,2.0,469.0,23,Andhra Pradesh,Vijayawada,Hyderabad
3005,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 9400,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:45,06h 45m,17:30,3.3,469.0,34,Andhra Pradesh,Vijayawada,Hyderabad
3006,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3858,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),11:30,05h 00m,16:30,4.2,670.0,40,Andhra Pradesh,Vijayawada,Hyderabad
3007,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 9356,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:30,06h 35m,18:05,3.9,469.0,30,Andhra Pradesh,Vijayawada,Hyderabad
3008,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 35269,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),12:15,06h 10m,18:25,3.4,720.0,42,Andhra Pradesh,Vijayawada,Hyderabad
3009,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3601,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,08h 05m,20:35,2.5,469.0,31,Andhra Pradesh,Vijayawada,Hyderabad
3010,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 35117,INDRA(A.C. Seater),13:00,06h 09m,19:09,3.4,567.0,32,Andhra Pradesh,Vijayawada,Hyderabad
3011,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3515,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,08h 00m,21:00,2.0,469.0,26,Andhra Pradesh,Vijayawada,Hyderabad
3012,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3823,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,06h 45m,19:45,3.7,469.0,34,Andhra Pradesh,Vijayawada,Hyderabad
3013,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 21228,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,05h 00m,18:30,3.9,436.0,26,Andhra Pradesh,Vijayawada,Hyderabad
3014,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 23879,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:50,05h 00m,18:50,3.4,436.0,33,Andhra Pradesh,Vijayawada,Hyderabad
3015,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3562,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,06h 35m,20:35,2.1,436.0,33,Andhra Pradesh,Vijayawada,Hyderabad
3016,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3571,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),14:00,06h 04m,20:04,3.9,720.0,45,Andhra Pradesh,Vijayawada,Hyderabad
3017,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3583,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:30,06h 00m,20:30,4.0,720.0,42,Andhra Pradesh,Vijayawada,Hyderabad
